1;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.019257;0.041937;0.908097;2;2.313000;4.036000
2;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.122021;0.134219;-1.010009;1;1.523000;3.481000
3;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.121658;0.442077;2.580244;1;0.475000;3.991000
4;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.342374;0.367983;0.269435;2;6.863000;8.937000
5;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.054792;0.151831;-1.827139;1;7.202000;7.218000
6;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.877799;0.291216;2.536467;1;2.860000;8.004000
7;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.543663;0.492388;2.033818;2;4.333000;4.707000
8;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.560713;0.134546;0.023327;2;3.078000;6.469000
9;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.138725;0.237786;1.728681;1;6.686000;7.804000
10;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.133504;0.010778;-1.195086;2;9.395000;9.810000
11;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.286620;0.400410;0.585159;2;8.841000;9.438000
12;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.549158;0.364193;-2.844855;2;4.466000;6.464000
13;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.521203;0.186156;1.977197;2;3.726000;8.491000
14;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.593185;0.436276;1.010786;2;2.069000;6.539000
15;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.072052;0.203363;2.602354;2;4.846000;8.110000
16;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.756749;0.208524;2.927848;2;3.890000;8.642000
17;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.454742;0.123344;2.297026;2;5.584000;9.138000
18;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.598868;0.074438;-0.297639;2;2.058000;8.997000
19;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.762586;0.441243;1.039356;1;1.229000;6.643000
20;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.407318;0.137643;-1.299694;2;8.266000;8.963000
21;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.390027;0.248951;2.006214;2;5.748000;6.097000
22;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.326042;0.228212;2.306430;2;0.187000;7.209000
23;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.674776;0.219254;-2.297779;1;3.249000;8.147000
24;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.246228;0.171357;0.279323;1;3.959000;5.620000
25;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.398131;0.257684;2.705491;2;4.002000;7.224000
26;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.831871;0.067169;-2.494518;1;1.640000;3.243000
27;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.301727;0.005840;-2.427764;2;1.466000;6.312000
28;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.859320;0.487111;2.981101;2;5.155000;5.536000
29;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.330682;0.215001;-2.573777;1;0.647000;8.878000
30;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.436185;0.413315;0.680849;1;8.187000;8.863000
31;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.931112;0.095392;2.387194;1;5.039000;5.934000
32;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.612810;0.409711;-1.787549;2;4.280000;4.540000
33;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.966053;0.310028;1.320988;2;3.470000;5.171000
34;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.556695;0.078248;1.168820;2;4.265000;8.363000
35;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.731387;0.180016;-0.681661;1;7.343000;7.756000
36;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.430278;0.346876;1.705396;2;1.094000;7.056000
37;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.389931;0.295452;-2.697960;1;2.288000;8.342000
38;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.015645;0.431855;1.014256;1;2.181000;5.003000
39;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.571616;0.061095;0.597513;2;0.561000;0.564000
40;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.152501;0.009811;1.993329;1;5.202000;6.175000
41;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.863868;0.048849;-2.351900;2;1.432000;5.171000
42;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.559371;0.002290;2.092255;2;9.169000;9.870000
43;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.505133;0.135711;0.047093;1;5.857000;7.629000
44;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.082963;0.330798;-1.973712;2;5.906000;9.386000
45;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.440635;0.470959;-0.288326;2;5.327000;8.398000
46;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.553887;0.340033;-1.564256;1;5.790000;8.669000
47;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.406777;0.056308;-1.198894;1;4.015000;8.334000
48;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.403629;0.195088;-2.158468;1;0.869000;2.602000
49;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.429397;0.128641;-0.450850;1;1.193000;4.951000
50;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.706407;0.121787;-2.555463;2;0.035000;3.940000
51;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.220677;0.000650;-2.145096;1;1.750000;2.682000
52;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.138649;0.299443;2.636279;2;2.213000;4.827000
53;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.376011;0.261890;-2.589857;1;1.739000;4.364000
54;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.026107;0.477339;2.769351;1;0.074000;7.625000
55;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.680039;0.352975;0.313859;2;2.182000;7.724000
56;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.228028;0.185432;2.138261;2;3.181000;4.025000
57;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.608635;0.455098;0.549566;2;3.327000;8.531000
58;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.442398;0.452178;0.194559;1;1.794000;7.166000
59;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.336533;0.093856;-0.576860;1;0.488000;5.486000
60;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.552732;0.137406;-1.541129;1;1.543000;9.565000
61;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.935661;0.409357;-1.945130;2;1.889000;3.605000
62;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.001198;0.158210;0.751531;2;4.391000;5.431000
63;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.287427;0.250830;1.574448;2;5.761000;7.477000
64;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.645535;0.061610;-0.916432;2;0.922000;1.479000
65;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.198170;0.336135;1.166423;1;0.099000;2.569000
66;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.532283;0.139696;2.438660;2;0.250000;3.928000
67;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.671437;0.418585;-2.658403;2;4.504000;5.825000
68;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.686638;0.359716;1.361487;2;3.739000;5.817000
69;2001;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.116119;0.028827;-1.291058;2;5.950000;9.622000
